Market,Permanent households or heads,Residents in permanent households,Average residents per household,Variance of residents per household,"Average monthly income (heads, all)","Variance of income (heads, all)","Average monthly income (heads, with income)","Variance of income (heads, with income)","Average monthly income (ages 10+, all)","Variance of income (ages 10+, all)","Average monthly income (ages 10+, with income)","Variance of income (ages 10+, with income)",Municipality
4210555,616,2203,3.735,2.2875,1173.6575,2289600.48,1199.3475,2313034.51125,702.3775,1229631.5975,1008.39125,1347494.04375,Santa Catarina MAREMA
4210605,4493,14668,3.267,1.8044,1312.9558,2469350.9972,1404.3174,2511176.1342,939.585,1873197.1844,1181.2032000000002,1998379.8844,Santa Catarina MASSARANDUBA
4210704,833,2835,3.386,2.832,766.558,741036.6020000001,823.1299999999999,742826.582,474.98,468133.374,693.618,510226.9359999999,Santa Catarina MATOS COSTA
4210803,2209,6984,3.243333333333333,1.587142857142857,1099.4114285714286,1810860.611904762,1221.5514285714287,1826128.429047619,753.6157142857143,1173764.4942857143,1047.4566666666667,1316085.5914285716,Santa Catarina MELEIRO
4210852,791,2511,3.216666666666667,2.1666666666666665,886.4533333333334,388307.5888888889,938.0466666666666,369543.5188888889,626.6277777777777,1735987.0833333333,835.9866666666667,2437214.291111111,Santa Catarina MIRIM DOCE
4210902,1273,4019,3.1585,1.5575,1401.2325,5182088.814,1426.5565,5196595.452,921.0885,2400647.6425,1115.2505,2641561.402,Santa Catarina MODELO
4211009,3097,9976,3.117647058823529,3.805882352941176,1066.7458823529412,1569162.63,1101.625882352941,1591788.7973529412,736.0820588235295,851709.4232352942,918.359705882353,900755.4108823529,Santa Catarina MONDAÍ
4211058,2792,9301,3.343,2.705,785.169,841079.9779999999,852.1450000000001,852741.4609999999,479.975,606989.288,734.081,726218.945,Santa Catarina MONTE CARLO
4211108,2452,8322,3.3716666666666666,2.870555555555556,596.2161111111111,448985.1411111111,729.7111111111111,441570.13777777774,425.3444444444444,328386.3577777778,670.4433333333333,335130.19611111115,Santa Catarina MONTE CASTELO
4211207,4861,16098,3.3816326530612244,1.8873469387755104,1253.6391836734697,2359173.109591837,1347.5895918367346,2364677.469795918,790.9455102040816,1292074.341836735,1092.5077551020408,1395732.2808163266,Santa Catarina MORRO DA FUMAÇA
4211256,890,2890,3.286,1.456,1052.402,2535837.75,1220.98,2569664.258,600.566,1214781.184,951.238,1582087.992,Santa Catarina MORRO GRANDE
4211306,18566,60428,3.1944680851063825,2.21968085106383,1170.2491489361705,3095661.545851064,1360.284255319149,3552474.0091489363,825.2512765957447,1705536.5541489362,1181.6260638297872,2002178.31606383,Santa Catarina NAVEGANTES
4211405,1336,4274,3.3186666666666667,1.6813333333333331,2345.2680000000005,18343497.842666667,2445.0333333333333,18706300.918666665,1133.5326666666665,9782842.873333331,1796.648,15555414.657333331,Santa Catarina NOVA ERECHIM
4211454,1293,4260,3.346,1.7993333333333337,1033.9026666666666,3609700.474666666,1101.2553333333335,3712689.584,715.622,2016186.9873333336,961.314,2366121.2513333336,Santa Catarina NOVA ITABERABA
4211504,3831,12158,3.171578947368421,1.855263157894737,1147.61,1238783.9915789473,1192.1715789473683,1231011.2531578946,791.3584210526316,853333.4557894737,994.3963157894736,853204.24,Santa Catarina NOVA TRENTO
4211603,4043,13239,3.193333333333334,1.7409090909090907,1166.8633333333332,2975653.89969697,1264.5936363636365,3184494.7245454546,797.0036363636364,1506522.4536363636,1060.5384848484848,1720223.737878788,Santa Catarina NOVA VENEZA
4211652,816,2738,3.44375,1.9825,901.665,1284577.66625,913.8525,1285069.89,607.475,713146.3,799.74625,784625.7224999999,Santa Catarina NOVO HORIZONTE
4211702,6671,21385,3.25685393258427,1.7730337078651686,1031.491011235955,1302616.1042696629,1092.6015730337078,1292900.4748314607,709.4030337078652,825354.7076404495,934.2024719101124,849929.6584269662,Santa Catarina ORLEANS
4211751,5167,16334,3.114782608695652,1.7704347826086957,1136.6760869565217,1386396.624347826,1246.6747826086958,1371152.444347826,685.9278260869565,957536.2739130436,1040.9852173913043,1032792.7773913044,Santa Catarina OTACÍLIO COSTA
4211801,2346,7342,3.212,1.907,1328.544,4895365.450999999,1396.907,5018337.8825,855.1485,2388717.8485,1145.4715,3113395.9735,Santa Catarina OURO
4211850,693,2270,3.318,1.746,938.258,1411431.654,1154.526,1482523.5059999998,515.5319999999999,952742.72,928.592,1268116.6039999998,Santa Catarina OURO VERDE
4211876,548,1757,3.176,2.5,859.798,1357944.154,917.846,1386681.432,610.786,892105.36,821.9220000000001,1051968.664,Santa Catarina PAIAL
4211892,734,2353,3.13,2.19,931.2279999999998,6695164.568,987.904,6837933.778,525.704,2698643.904,790.52,3881279.858,Santa Catarina PAINEL
4211900,42966,136802,3.171095238095238,2.217095238095238,1306.8789047619048,1720956.5705238096,1430.0269523809525,1704445.143095238,869.8857142857142,1221268.3012380952,1216.107238095238,1249735.7551904763,Santa Catarina PALHOÇA
4212007,2279,7718,3.318,2.54,947.2715,2091117.4315,1010.743,2138438.3370000003,622.2180000000001,1405578.978,889.675,1697566.7965,Santa Catarina PALMA SOLA
4212056,766,2373,3.08,2.054,847.192,1231595.034,954.872,1247404.494,530.786,688009.3740000001,823.8,793000.6780000001,Santa Catarina PALMEIRA
4212106,5253,15979,3.0081632653061225,1.716938775510204,1116.838775510204,3023296.3040816328,1188.460816326531,3089797.832653061,762.1661224489795,1671518.974285714,1003.4169387755102,1997292.9130612244,Santa Catarina PALMITOS
4212205,5356,17904,3.311891891891892,2.426756756756757,905.7710810810812,1601377.659189189,987.8062162162164,1679731.5767567568,572.5283783783783,987894.2313513514,841.1097297297298,1204858.0127027028,Santa Catarina PAPANDUVA
4212239,1263,4023,3.2700000000000005,2.105,783.067,1398502.116,812.295,1412497.135,657.7529999999999,1877643.751,763.561,2024293.632,Santa Catarina PARAÍSO
4212254,2146,6586,3.0475,2.250625,1046.216875,1272426.72375,1130.093125,1272065.975,653.62875,887136.344375,946.6725,985444.94375,Santa Catarina PASSO DE TORRES
4212270,1237,4406,3.5391666666666666,2.3433333333333333,706.2783333333333,904763.2866666666,750.1216666666666,907109.7258333332,457.7033333333334,588703.6058333333,675.8675,676439.8883333333,Santa Catarina PASSOS MAIA
4212304,2108,6674,3.159166666666667,2.2125,1108.3233333333333,1190832.175,1195.1308333333334,1189698.215,663.9283333333334,747058.2433333333,975.3533333333334,789261.68,Santa Catarina PAULO LOPES
4212403,1345,4094,3.036875,1.575625,846.17875,574525.738125,971.1775,518709.31375,690.694375,515576.958125,904.553125,469674.150625,Santa Catarina PEDRAS GRANDES
4212502,8046,25027,3.035849056603774,2.1464150943396225,1241.2169811320755,2078591.620943396,1413.374716981132,2102459.889056604,862.6401886792453,1532359.4049056603,1228.370566037736,1698569.480754717,Santa Catarina PENHA
4212601,1005,2988,3.261428571428571,1.5914285714285714,1169.3042857142857,5127901.61,1217.9214285714286,5279798.350000001,772.8442857142857,3813259.215714286,1006.9928571428572,4809356.9242857145,Santa Catarina PERITIBA
4212700,1910,6128,3.23,1.8738888888888887,1000.2816666666666,2154427.331111111,1040.4694444444444,2272272.370555555,712.3511111111111,1157037.4605555555,881.8911111111112,1322354.8272222222,Santa Catarina PETROLÂNDIA
4212908,5106,16289,3.206666666666667,1.7823809523809524,1305.0980952380953,2773382.3785714284,1354.0154761904762,2794570.914523809,867.9352380952381,1605495.9223809522,1095.7169047619047,1753050.542142857,Santa Catarina PINHALZINHO
4213005,932,3132,3.3225,2.6991666666666667,1534.0508333333337,6592723.945,1555.986666666667,6608824.963333334,870.7758333333333,3236075.348333333,1146.4758333333334,3950909.040000001,Santa Catarina PINHEIRO PRETO
4213104,1726,4775,2.81,1.616,960.053,1445229.334,1024.175,1446233.493,704.598,923966.274,902.495,980471.265,Santa Catarina PIRATUBA
4213153,804,2649,2.7971428571428567,1.3014285714285714,1255.2142857142858,1525033.7271428572,1296.6671428571428,1531028.18,818.8185714285713,923946.0971428572,1050.3785714285714,1151448.0528571429,Santa Catarina PLANALTO ALEGRE
4213203,8560,27627,3.225833333333333,2.0636111111111117,1317.5694444444443,3768943.446944445,1449.1197222222222,3929130.221388889,977.1933333333332,2012370.1180555555,1220.8625000000002,2220771.9291666667,Santa Catarina POMERODE
4213302,1526,4892,3.197,2.464,912.341,1887562.666,994.143,2118564.02,544.359,1094210.87,850.7969999999999,1521832.1949999998,Santa Catarina PONTE ALTA
4213351,982,3303,3.231111111111111,2.167777777777778,891.2566666666667,1933170.755555556,960.1311111111112,1972820.588888889,540.9877777777778,1207693.9888888889,848.24,1827927.0277777773,Santa Catarina PONTE ALTA DO NORTE
4213401,3336,10943,3.327777777777777,2.1466666666666665,1001.0814814814815,1909066.681851852,1045.46,1948265.341851852,598.4792592592593,1175253.2262962963,893.502962962963,1377281.4744444443,Santa Catarina PONTE SERRADA
4213500,5172,16053,3.034324324324324,2.053243243243243,1760.347027027027,186015819.51702705,1971.505135135135,192124985.09648648,1136.8254054054055,79178935.61594597,1576.852162162162,103071148.7318919,Santa Catarina PORTO BELO
4213609,10442,33345,3.203846153846154,2.405846153846154,1296.251846153846,10498412.862,1384.147846153846,10687122.851692308,802.8861538461538,5989491.971692307,1148.915230769231,8200596.735538461,Santa Catarina PORTO UNIÃO
4213708,4601,14777,3.308095238095238,2.1473809523809524,1089.8283333333334,1570959.059285714,1184.7692857142856,1665738.8957142858,757.0088095238095,1154761.4638095235,1008.9592857142858,1277600.9119047618,Santa Catarina POUSO REDONDO
4213807,2484,7232,2.835294117647059,1.825294117647059,713.1094117647059,487226.3994117647,774.4570588235295,485506.0970588236,499.61941176470594,810061.4964705883,701.9117647058823,931429.1370588236,Santa Catarina PRAIA GRANDE
4213906,535,1719,3.2583333333333333,1.6333333333333335,1407.6983333333335,3141563.0583333336,1590.28,3225960.815,825.8383333333335,2039664.165,1290.6783333333333,2672597.6583333337,Santa Catarina PRESIDENTE CASTELLO BRANCO
4214003,4637,14806,3.202857142857143,1.8817142857142857,1150.2094285714286,1546621.7191428572,1225.0854285714286,1565401.32,863.4945714285715,1038954.7877142858,1084.9934285714285,1109486.6482857142,Santa Catarina PRESIDENTE GETÚLIO
4214102,733,2266,3.333333333333333,2.1750000000000003,1183.0866666666668,2564802.408333333,1206.125,2611790.435,728.1516666666666,1531394.076666667,977.975,1764453.955,Santa Catarina PRESIDENTE NEREU
4214151,835,2739,3.34,2.14,1255.35,2136177.45,1302.052,2160767.892,677.354,1267114.256,1053.766,1612511.2859999998,Santa Catarina PRINCESA
4214201,3104,10196,3.4061538461538463,1.9596153846153843,1029.0096153846157,1772282.0776923078,1081.955384615385,1796951.8503846154,628.5215384615384,916900.2096153846,904.9607692307692,1101024.9773076924,Santa Catarina QUILOMBO
4214300,931,2726,2.94,1.855,1307.835,6833706.795000001,1386.4316666666666,7046668.8,808.1883333333334,3117944.145,1107.7316666666668,4159836.076666666,Santa Catarina RANCHO QUEIMADO
4214409,1908,6133,3.2763636363636364,2.110909090909091,1059.0990909090908,1551113.5590909088,1110.1909090909091,1563755.4427272729,662.86,1465843.5318181815,947.4327272727272,1820492.5745454545,Santa Catarina RIO DAS ANTAS
4214508,1940,6192,3.2425,1.693,1361.9585,22659254.184999995,1418.8425,23680281.343,836.9105,9765053.6695,1142.5465,12318831.337,Santa Catarina RIO DO CAMPO
4214607,2174,6985,3.1704761904761902,1.9357142857142853,1500.1519047619047,16610013.286666663,1607.2833333333333,16757826.793333337,945.7633333333332,6937412.322380953,1320.1228571428571,8378858.946190476,Santa Catarina RIO DO OESTE
4214805,19952,60827,3.0408771929824563,1.9007894736842104,1698.674649122807,17549808.522631582,1789.2494736842104,17972966.78745614,1134.065350877193,8881398.355789475,1454.2300877192984,10668706.608596493,Santa Catarina RIO DO SUL
4214706,3227,10277,3.1603703703703703,2.413703703703704,1087.6162962962962,1593618.4114814815,1151.5307407407408,1625579.1262962965,764.8122222222222,905606.375925926,973.402962962963,949748.815185185,Santa Catarina RIO DOS CEDROS
4214904,1312,4439,3.3600000000000003,1.739,2050.103,19436227.755,2083.024,19541126.861,1143.093,9192022.875,1515.232,12039625.15,Santa Catarina RIO FORTUNA
4215000,11942,39816,3.3606818181818183,2.3126136363636363,1054.0952272727272,2263954.9620454544,1131.5314772727272,2335152.8707954544,647.8364772727273,1214952.409545455,964.6717045454544,1447511.6561363635,Santa Catarina RIO NEGRINHO
4215059,730,2413,3.283333333333333,1.9366666666666668,701.8933333333333,581201.8766666666,796.375,582898.185,425.985,413376.26666666666,687.2083333333334,479571.405,Santa Catarina RIO RUFINO
4215075,1512,4834,3.166428571428572,2.1885714285714286,921.3128571428572,1668316.597857143,960.1071428571428,1710800.6342857142,602.8242857142858,1017425.3821428572,814.1285714285714,1257233.5885714286,Santa Catarina RIQUEZA
4215109,3491,10880,3.04,1.839090909090909,1197.4436363636364,2243318.5968181817,1237.6972727272728,2278379.605909091,869.2013636363637,1206947.9718181817,1057.1509090909092,1256500.4981818183,Santa Catarina RODEIO
4215208,1810,5531,3.06,2.002666666666667,1052.205333333333,2507129.981333333,1114.5273333333332,2564500.128,618.6426666666666,1477906.2233333334,926.1886666666668,1905045.198,Santa Catarina ROMELÂNDIA
4215307,2288,7352,3.1375,1.850714285714285,1194.465357142857,2613740.4696428576,1260.9025,2630324.3971428573,816.6746428571429,1701366.0082142858,1040.8789285714286,1914750.3857142853,Santa Catarina SALETE
4215356,1159,3931,3.39,2.45625,943.27375,1197626.16125,1018.57125,1256665.63875,508.02375,697906.0187499999,837.95625,951188.83375,Santa Catarina SALTINHO
4215406,1368,4293,3.1283333333333334,1.74,1144.3025,6744000.425,1202.5816666666667,6996163.302499999,752.04,3464286.0366666666,955.7191666666668,4079322.834166667,Santa Catarina SALTO VELOSO
4215455,3047,10369,3.4223809523809527,2.1395238095238094,1008.7057142857144,2765301.3771428573,1108.6328571428571,2993686.0842857147,720.4233333333333,1371118.9338095237,977.1080952380952,1574519.0885714286,Santa Catarina SANGÃO
4215505,4651,15737,3.359259259259259,2.402222222222222,981.2233333333332,4508840.7977777785,1077.4907407407406,4679150.028148148,556.5837037037037,1951501.3033333337,884.1585185185185,2521191.663333333,Santa Catarina SANTA CECÍLIA
4215554,722,2382,3.314,1.91,1107.394,1264353.196,1167.8380000000002,1247980.698,641.726,842459.9400000001,929.826,973813.886,Santa Catarina SANTA HELENA
4215604,601,2060,3.4159999999999995,1.986,1274.598,1633712.246,1304.828,1623475.824,758.9639999999999,981953.57,1035.776,1036956.418,Santa Catarina SANTA ROSA DE LIMA
4215653,2666,8017,3.0228571428571427,1.772857142857143,944.3635714285714,1602775.367857143,1012.3714285714286,1654612.065,577.2721428571429,850324.9371428571,842.4985714285714,1010672.1671428572,Santa Catarina SANTA ROSA DO SUL
4215679,2501,8750,3.4775000000000005,2.6275,752.0708333333333,1013827.8808333334,854.0975,1079393.2933333332,411.65083333333337,546096.1275,747.9941666666667,756089.4916666667,Santa Catarina SANTA TEREZINHA
4215687,868,2895,3.3728571428571428,2.41,795.4914285714285,1604558.9157142858,928.0014285714286,1690046.0128571428,527.9385714285714,968539.1114285716,872.7928571428571,1208486.23,Santa Catarina SANTA TEREZINHA DO PROGRESSO
4215695,431,1465,3.415,1.675,1147.64,1726549.7825,1181.61,1744038.885,696.49,1076346.8825,986.2425,1259652.835,Santa Catarina SANTIAGO DO SUL
4215703,6156,19720,3.2106666666666666,1.876,1397.506666666667,10271266.869666666,1511.8583333333331,10887465.341,885.246,4179256.708666667,1234.857,5567183.601,Santa Catarina SANTO AMARO DA IMPERATRIZ
4217303,2693,9011,3.3405,1.76475,1101.3004999999998,1090808.67375,1119.667,1082989.9665,762.56425,718273.8075,920.76825,754073.13925,Santa Catarina SAUDADES
4217402,4673,15285,3.2340909090909093,1.9872727272727275,1334.1531818181818,8042541.503636363,1385.0463636363636,8213592.907272727,895.5345454545454,3289232.2195454543,1133.0504545454546,3893710.1336363633,Santa Catarina SCHROEDER
4217501,5452,16914,3.1452941176470586,1.676764705882353,1624.8726470588235,15554495.606176471,1694.2232352941176,16005843.132941175,978.5520588235294,7402643.415294118,1362.6961764705882,9663624.740294116,Santa Catarina SEARA
4217550,983,3261,3.3944444444444444,1.608888888888889,1196.9566666666667,2024849.0088888889,1211.5166666666669,2023955.78,853.9388888888889,1613825.0477777778,1034.5044444444443,1766575.2000000002,Santa Catarina SERRA ALTA
4217600,4004,12982,3.191923076923077,1.742307692307692,1308.733846153846,1609105.168076923,1396.8642307692307,1581120.3384615383,822.8688461538461,1221647.1246153845,1166.29,1315387.8292307693,Santa Catarina SIDERÓPOLIS
4217709,8560,26525,3.2,1.7845,979.70825,1114664.3165,1071.5727499999998,1119945.49425,669.2479999999999,788724.58075,930.463,833454.76125,Santa Catarina SOMBRIO
4217758,851,2757,3.315,1.8316666666666668,932.8166666666666,2067858.9766666663,977.2983333333332,2115662.046666667,620.0433333333334,1079688.1316666666,797.2916666666666,1287783.7766666666,Santa Catarina SUL BRASIL
4215802,23815,74676,3.146230769230769,1.9743846153846152,1202.9684615384615,4251734.932769231,1311.4503846153846,4366077.017307692,826.4419230769231,2516349.160307692,1131.8330769230768,2982234.904,Santa Catarina SÃO BENTO DO SUL
4215752,788,2674,3.405,2.305,727.5840000000001,492809.216,784.8030000000001,488852.871,468.289,346657.135,666.749,339868.406,Santa Catarina SÃO BERNARDINO
4215901,974,3001,3.0700000000000003,1.955,1059.1516666666666,4765772.261666667,1132.1833333333334,5290937.306666667,666.1916666666667,2260772.1166666667,898.54,3156853.3683333336,Santa Catarina SÃO BONIFÁCIO
4216008,3241,10226,3.23,2.322258064516129,1238.4206451612904,3232644.1103225807,1301.3112903225806,3289317.56,786.6345161290322,1639695.2345161291,1036.4287096774194,1880718.518064516,Santa Catarina SÃO CARLOS
